timestamp,type,execution_ms,success,command
2026-07-27 06:42:58,INSERT,3,false,"insert,78329,140,70"
2026-07-27 06:42:58,INSERT,2,false,"insert,78330,99,12"
2026-07-27 06:42:58,INSERT,2,false,"insert,78331,4,15"
2026-07-27 06:42:58,INSERT,3,false,"insert,78332,47,42"
2026-07-27 06:42:58,INSERT,2,false,"insert,78333,128,60"
2026-07-27 06:42:58,INSERT,3,false,"insert,78334,154,14"
2026-07-27 06:42:58,INSERT,2,false,"insert,78335,77,40"
2026-07-27 06:42:58,INSERT,2,false,"insert,78336,131,33"
2026-07-27 06:42:58,INSERT,3,false,"insert,78337,15,43"
2026-07-27 06:42:58,INSERT,2,false,"insert,78338,125,45"
2026-07-27 06:42:58,INSERT,2,false,"insert,78339,226,14"
2026-07-27 06:42:58,INSERT,2,false,"insert,78340,247,14"
2026-07-27 06:42:58,INSERT,1,false,"insert,78341,179,40"
2026-07-27 06:42:58,INSERT,2,false,"insert,78342,116,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78343,132,30"
2026-07-27 06:42:58,INSERT,3,false,"insert,78344,192,17"
2026-07-27 06:42:58,INSERT,2,false,"insert,78345,237,39"
2026-07-27 06:42:58,INSERT,3,false,"insert,78346,85,20"
2026-07-27 06:42:58,INSERT,2,false,"insert,78347,213,8"
2026-07-27 06:42:58,INSERT,2,false,"insert,78348,46,40"
2026-07-27 06:42:58,INSERT,2,false,"insert,78349,55,42"
2026-07-27 06:42:58,INSERT,1,false,"insert,78350,208,53"
2026-07-27 06:42:58,INSERT,2,false,"insert,78351,127,18"
2026-07-27 06:42:58,INSERT,2,false,"insert,78352,216,40"
2026-07-27 06:42:58,INSERT,3,false,"insert,78353,21,20"
2026-07-27 06:42:58,INSERT,2,false,"insert,78354,3,45"
2026-07-27 06:42:58,INSERT,3,false,"insert,78355,90,40"
2026-07-27 06:42:58,INSERT,2,false,"insert,78356,87,60"
2026-07-27 06:42:58,INSERT,2,false,"insert,78357,49,44"
2026-07-27 06:42:58,INSERT,2,false,"insert,78358,150,33"
2026-07-27 06:42:58,INSERT,3,false,"insert,78359,239,23"
2026-07-27 06:42:58,INSERT,2,false,"insert,78360,217,45"
2026-07-27 06:42:58,INSERT,2,false,"insert,78361,262,7"
2026-07-27 06:42:58,INSERT,2,false,"insert,78362,56,"
2026-07-27 06:42:58,INSERT,2,false,"insert,78363,240,35"
2026-07-27 06:42:58,INSERT,3,false,"insert,78364,164,36"
2026-07-27 06:42:58,INSERT,2,false,"insert,78365,58,42"
2026-07-27 06:42:58,INSERT,3,false,"insert,78366,52,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78367,193,25"
2026-07-27 06:42:58,INSERT,2,false,"insert,78368,111,30"
2026-07-27 06:42:58,INSERT,3,false,"insert,78369,265,30"
2026-07-27 06:42:58,INSERT,2,false,"insert,78370,225,28"
2026-07-27 06:42:58,INSERT,2,false,"insert,78371,121,14"
2026-07-27 06:42:58,INSERT,3,false,"insert,78372,91,20"
2026-07-27 06:42:58,INSERT,2,false,"insert,78373,122,60"
2026-07-27 06:42:58,INSERT,2,false,"insert,78374,250,67"
2026-07-27 06:42:58,INSERT,3,false,"insert,78375,229,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78376,11,50"
2026-07-27 06:42:58,INSERT,2,false,"insert,78377,134,4"
2026-07-27 06:42:58,INSERT,2,false,"insert,78378,48,28"
2026-07-27 06:42:58,INSERT,3,false,"insert,78379,251,38"
2026-07-27 06:42:58,INSERT,2,false,"insert,78380,57,30"
2026-07-27 06:42:58,INSERT,3,false,"insert,78381,194,26"
2026-07-27 06:42:58,INSERT,2,false,"insert,78382,54,37"
2026-07-27 06:42:58,INSERT,3,false,"insert,78383,104,30"
2026-07-27 06:42:58,INSERT,2,false,"insert,78384,195,3"
2026-07-27 06:42:58,INSERT,3,false,"insert,78385,279,56"
2026-07-27 06:42:58,INSERT,2,false,"insert,78386,201,32"
2026-07-27 06:42:58,INSERT,2,false,"insert,78387,81,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78388,9,54"
2026-07-27 06:42:58,INSERT,3,false,"insert,78389,186,42"
2026-07-27 06:42:58,INSERT,2,false,"insert,78390,146,48"
2026-07-27 06:42:58,INSERT,2,false,"insert,78391,246,11"
2026-07-27 06:42:58,INSERT,2,false,"insert,78392,31,1.8"
2026-07-27 06:42:58,INSERT,3,false,"insert,78393,72,63"
2026-07-27 06:42:58,INSERT,2,false,"insert,78394,6,55"
2026-07-27 06:42:58,INSERT,3,false,"insert,78395,200,20"
2026-07-27 06:42:58,INSERT,2,false,"insert,78396,282,62"
2026-07-27 06:42:58,INSERT,3,false,"insert,78397,25,62"
2026-07-27 06:42:58,INSERT,2,false,"insert,78398,2,42"
2026-07-27 06:42:58,INSERT,2,false,"insert,78399,39,65"
2026-07-27 06:42:58,INSERT,2,false,"insert,78400,32,29"
2026-07-27 06:42:58,INSERT,2,false,"insert,78401,40,20"
2026-07-27 06:42:58,INSERT,3,false,"insert,78402,59,33"
2026-07-27 06:42:58,INSERT,2,false,"insert,78403,202,30"
2026-07-27 06:42:58,INSERT,3,false,"insert,78404,163,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78405,187,"
2026-07-27 06:42:58,INSERT,2,false,"insert,78406,254,50"
2026-07-27 06:42:58,INSERT,1,false,"insert,78407,143,16"
2026-07-27 06:42:58,INSERT,2,false,"insert,78408,260,3"
2026-07-27 06:42:58,INSERT,2,false,"insert,78409,41,22"
2026-07-27 06:42:58,INSERT,3,false,"insert,78410,61,7"
2026-07-27 06:42:58,INSERT,2,false,"insert,78411,244,50"
2026-07-27 06:42:58,INSERT,2,false,"insert,78412,60,17"
2026-07-27 06:42:58,INSERT,3,false,"insert,78413,65,40"
2026-07-27 06:42:58,INSERT,2,false,"insert,78414,173,21"
2026-07-27 06:42:58,INSERT,3,false,"insert,78415,137,9"
2026-07-27 06:42:58,INSERT,2,false,"insert,78416,69,27"
2026-07-27 06:42:58,INSERT,2,false,"insert,78417,106,52"
2026-07-27 06:42:58,INSERT,2,false,"insert,78418,66,50"
2026-07-27 06:42:58,INSERT,2,false,"insert,78419,101,25"
2026-07-27 06:42:58,INSERT,3,false,"insert,78420,283,10"
2026-07-27 06:42:58,INSERT,2,false,"insert,78421,89,30"
2026-07-27 06:42:58,INSERT,3,false,"insert,78422,124,32"
2026-07-27 06:42:58,INSERT,2,false,"insert,78423,17,38"
2026-07-27 06:42:58,INSERT,2,false,"insert,78424,33,30"
2026-07-27 06:42:58,INSERT,3,false,"insert,78425,198,50"
2026-07-27 06:42:58,INSERT,2,false,"insert,78426,170,26"
2026-07-27 06:42:58,INSERT,2,false,"insert,78427,274,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78428,20,3"
2026-07-27 06:42:58,INSERT,3,false,"insert,78429,210,50"
2026-07-27 06:42:58,INSERT,2,false,"insert,78430,151,60"
2026-07-27 06:42:58,INSERT,2,false,"insert,78431,133,40"
2026-07-27 06:42:58,INSERT,2,false,"insert,78432,261,34"
2026-07-27 06:42:58,INSERT,2,false,"insert,78433,97,4"
2026-07-27 06:42:58,INSERT,3,false,"insert,78434,161,42"
2026-07-27 06:42:58,INSERT,2,false,"insert,78435,36,"
2026-07-27 06:42:58,INSERT,2,false,"insert,78436,185,54"
2026-07-27 06:42:58,INSERT,2,false,"insert,78437,257,18"
2026-07-27 06:42:58,INSERT,2,false,"insert,78438,212,45"
2026-07-27 06:42:58,INSERT,2,false,"insert,78439,245,30"
2026-07-27 06:42:58,INSERT,3,false,"insert,78440,67,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78441,228,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78442,34,16"
2026-07-27 06:42:58,INSERT,2,false,"insert,78443,181,26"
2026-07-27 06:42:58,INSERT,2,false,"insert,78444,238,23"
2026-07-27 06:42:58,INSERT,3,false,"insert,78445,79,45"
2026-07-27 06:42:58,INSERT,2,false,"insert,78446,30,45"
2026-07-27 06:42:58,INSERT,2,false,"insert,78447,42,45"
2026-07-27 06:42:58,INSERT,2,false,"insert,78448,13,38"
2026-07-27 06:42:58,INSERT,3,false,"insert,78449,80,45"
2026-07-27 06:42:58,INSERT,2,false,"insert,78450,107,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78451,266,30"
2026-07-27 06:42:58,INSERT,1,false,"insert,78452,142,60"
2026-07-27 06:42:58,INSERT,2,false,"insert,78453,233,5"
2026-07-27 06:42:58,INSERT,2,false,"insert,78454,203,18"
2026-07-27 06:42:58,INSERT,3,false,"insert,78455,93,2"
2026-07-27 06:42:58,INSERT,2,false,"insert,78456,160,70"
2026-07-27 06:42:58,INSERT,2,false,"insert,78457,123,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78458,204,3"
2026-07-27 06:42:58,INSERT,2,false,"insert,78459,271,30"
2026-07-27 06:42:58,INSERT,2,false,"insert,78460,82,80"
2026-07-27 06:42:58,INSERT,3,false,"insert,78461,263,62"
2026-07-27 06:42:58,INSERT,2,false,"insert,78462,1,20"
2026-07-27 06:42:58,INSERT,2,false,"insert,78463,68,45"
2026-07-27 06:42:58,INSERT,3,false,"insert,78464,155,18"
2026-07-27 06:42:58,INSERT,2,false,"insert,78465,62,28"
2026-07-27 06:42:58,INSERT,2,false,"insert,78466,120,48"
2026-07-27 06:42:58,INSERT,2,false,"insert,78467,98,38"
2026-07-27 06:42:58,INSERT,4,false,"insert,78468,63,39"
2026-07-27 06:42:58,INSERT,3,false,"insert,78469,26,26"
2026-07-27 06:42:58,INSERT,2,false,"insert,78470,138,60"
2026-07-27 06:42:58,INSERT,2,false,"insert,78471,19,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78472,184,20"
2026-07-27 06:42:58,INSERT,2,false,"insert,78473,114,50"
2026-07-27 06:42:58,INSERT,2,false,"insert,78474,50,11"
2026-07-27 06:42:58,INSERT,2,false,"insert,78475,172,36"
2026-07-27 06:42:58,INSERT,2,false,"insert,78476,71,29"
2026-07-27 06:42:58,INSERT,1,false,"insert,78477,168,57"
2026-07-27 06:42:58,INSERT,3,false,"insert,78478,73,35"
2026-07-27 06:42:58,INSERT,2,false,"insert,78479,190,26"
2026-07-27 06:42:58,INSERT,1,false,"insert,78480,214,6"
2026-07-27 06:42:58,INSERT,2,false,"insert,78481,28,45"
2026-07-27 06:42:58,INSERT,2,false,"insert,78482,12,27"
2026-07-27 06:42:58,INSERT,2,false,"insert,78483,110,6"
2026-07-27 06:42:58,INSERT,2,false,"insert,78484,209,40"
2026-07-27 06:42:58,INSERT,3,false,"insert,78485,35,29"
2026-07-27 06:43:00,ALL,9,false,"all"
2026-07-27 06:43:01,ALL,12,false,"all"
2026-07-27 06:43:01,ALL,3,false,"all"
2026-07-27 06:43:02,ALL,15,false,"all"
2026-07-27 06:43:04,INSERT,8,false,"insert,84931,92,6"
2026-07-27 06:43:04,INSERT,7,false,"insert,84932,51,46"
2026-07-27 06:43:04,INSERT,7,false,"insert,84933,230,"
2026-07-27 06:43:04,INSERT,5,false,"insert,84934,139,25"
2026-07-27 06:43:04,INSERT,4,false,"insert,84935,8,8"
2026-07-27 06:43:04,INSERT,4,false,"insert,84936,215,49"
2026-07-27 06:43:04,INSERT,3,false,"insert,84937,189,13"
2026-07-27 06:43:04,INSERT,4,false,"insert,84938,115,50"
2026-07-27 06:43:04,INSERT,3,false,"insert,84939,218,35"
2026-07-27 06:43:04,INSERT,3,false,"insert,84940,159,38"
2026-07-27 06:43:04,INSERT,4,false,"insert,84941,119,60"
2026-07-27 06:43:04,INSERT,3,false,"insert,84942,248,18"
2026-07-27 06:43:04,INSERT,3,false,"insert,84943,109,10"
2026-07-27 06:43:04,INSERT,3,false,"insert,84944,176,14"
2026-07-27 06:43:04,INSERT,3,false,"insert,84945,7,50"
2026-07-27 06:43:05,INSERT,2,false,"insert,84946,112,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,84947,27,43"
2026-07-27 06:43:05,INSERT,3,false,"insert,84948,241,17"
2026-07-27 06:43:05,INSERT,3,false,"insert,84949,255,3"
2026-07-27 06:43:05,INSERT,3,false,"insert,84950,136,60"
2026-07-27 06:43:05,INSERT,3,false,"insert,84951,86,38"
2026-07-27 06:43:05,INSERT,2,false,"insert,84952,45,41"
2026-07-27 06:43:05,INSERT,2,false,"insert,84953,243,49"
2026-07-27 06:43:05,INSERT,2,false,"insert,84954,270,12"
2026-07-27 06:43:05,INSERT,3,false,"insert,84955,269,74"
2026-07-27 06:43:05,INSERT,3,false,"insert,84956,222,21"
2026-07-27 06:43:05,INSERT,2,false,"insert,84957,158,27"
2026-07-27 06:43:05,INSERT,3,false,"insert,84958,129,41"
2026-07-27 06:43:05,INSERT,3,false,"insert,84959,205,42"
2026-07-27 06:43:05,INSERT,2,false,"insert,84960,182,60"
2026-07-27 06:43:05,INSERT,3,false,"insert,84961,277,30"
2026-07-27 06:43:05,INSERT,3,false,"insert,84962,130,50"
2026-07-27 06:43:05,INSERT,3,false,"insert,84963,224,50"
2026-07-27 06:43:05,INSERT,2,false,"insert,84964,175,22"
2026-07-27 06:43:05,INSERT,2,false,"insert,84965,100,40"
2026-07-27 06:43:05,INSERT,2,false,"insert,84966,44,35"
2026-07-27 06:43:05,INSERT,3,false,"insert,84967,5,19"
2026-07-27 06:43:05,INSERT,3,false,"insert,84968,280,3"
2026-07-27 06:43:05,INSERT,3,false,"insert,84969,166,34"
2026-07-27 06:43:05,INSERT,2,false,"insert,84970,278,21"
2026-07-27 06:43:05,INSERT,2,false,"insert,84971,84,73"
2026-07-27 06:43:05,INSERT,2,false,"insert,84972,285,65"
2026-07-27 06:43:05,INSERT,3,false,"insert,84973,156,30"
2026-07-27 06:43:05,INSERT,2,false,"insert,84974,140,70"
2026-07-27 06:43:05,INSERT,2,false,"insert,84975,99,12"
2026-07-27 06:43:05,INSERT,3,false,"insert,84976,4,15"
2026-07-27 06:43:05,INSERT,2,false,"insert,84977,47,42"
2026-07-27 06:43:05,INSERT,3,false,"insert,84978,128,60"
2026-07-27 06:43:05,INSERT,2,false,"insert,84979,154,14"
2026-07-27 06:43:05,INSERT,3,false,"insert,84980,77,40"
2026-07-27 06:43:05,INSERT,2,false,"insert,84981,131,33"
2026-07-27 06:43:05,INSERT,21,false,"insert,84982,15,43"
2026-07-27 06:43:05,INSERT,5,false,"insert,84983,125,45"
2026-07-27 06:43:05,INSERT,3,false,"insert,84984,226,14"
2026-07-27 06:43:05,INSERT,3,false,"insert,84985,247,14"
2026-07-27 06:43:05,INSERT,2,false,"insert,84986,179,40"
2026-07-27 06:43:05,INSERT,2,false,"insert,84987,116,35"
2026-07-27 06:43:05,INSERT,3,false,"insert,84988,132,30"
2026-07-27 06:43:05,INSERT,1,false,"insert,84989,192,17"
2026-07-27 06:43:05,INSERT,3,false,"insert,84990,237,39"
2026-07-27 06:43:05,INSERT,2,false,"insert,84991,85,20"
2026-07-27 06:43:05,INSERT,2,false,"insert,84992,213,8"
2026-07-27 06:43:05,INSERT,3,false,"insert,84993,46,40"
2026-07-27 06:43:05,INSERT,2,false,"insert,84994,55,42"
2026-07-27 06:43:05,INSERT,2,false,"insert,84995,208,53"
2026-07-27 06:43:05,INSERT,2,false,"insert,84996,127,18"
2026-07-27 06:43:05,INSERT,2,false,"insert,84997,216,40"
2026-07-27 06:43:05,INSERT,2,false,"insert,84998,21,20"
2026-07-27 06:43:05,INSERT,2,false,"insert,84999,3,45"
2026-07-27 06:43:05,INSERT,2,false,"insert,85000,90,40"
2026-07-27 06:43:05,INSERT,2,false,"insert,85001,87,60"
2026-07-27 06:43:05,INSERT,2,false,"insert,85002,49,44"
2026-07-27 06:43:05,INSERT,2,false,"insert,85003,150,33"
2026-07-27 06:43:05,INSERT,2,false,"insert,85004,239,23"
2026-07-27 06:43:05,INSERT,2,false,"insert,85005,217,45"
2026-07-27 06:43:05,INSERT,2,false,"insert,85006,262,7"
2026-07-27 06:43:05,INSERT,2,false,"insert,85007,56,"
2026-07-27 06:43:05,INSERT,3,false,"insert,85008,240,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85009,164,36"
2026-07-27 06:43:05,INSERT,2,false,"insert,85010,58,42"
2026-07-27 06:43:05,INSERT,2,false,"insert,85011,52,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85012,193,25"
2026-07-27 06:43:05,INSERT,2,false,"insert,85013,111,30"
2026-07-27 06:43:05,INSERT,2,false,"insert,85014,265,30"
2026-07-27 06:43:05,INSERT,2,false,"insert,85015,225,28"
2026-07-27 06:43:05,INSERT,2,false,"insert,85016,121,14"
2026-07-27 06:43:05,INSERT,2,false,"insert,85017,91,20"
2026-07-27 06:43:05,INSERT,2,false,"insert,85018,122,60"
2026-07-27 06:43:05,INSERT,2,false,"insert,85019,250,67"
2026-07-27 06:43:05,INSERT,2,false,"insert,85020,229,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85021,11,50"
2026-07-27 06:43:05,INSERT,2,false,"insert,85022,134,4"
2026-07-27 06:43:05,INSERT,2,false,"insert,85023,48,28"
2026-07-27 06:43:05,INSERT,2,false,"insert,85024,251,38"
2026-07-27 06:43:05,INSERT,2,false,"insert,85025,57,30"
2026-07-27 06:43:05,INSERT,2,false,"insert,85026,194,26"
2026-07-27 06:43:05,INSERT,2,false,"insert,85027,54,37"
2026-07-27 06:43:05,INSERT,2,false,"insert,85028,104,30"
2026-07-27 06:43:05,INSERT,2,false,"insert,85029,195,3"
2026-07-27 06:43:05,INSERT,2,false,"insert,85030,279,56"
2026-07-27 06:43:05,INSERT,2,false,"insert,85031,201,32"
2026-07-27 06:43:05,INSERT,2,false,"insert,85032,81,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85033,9,54"
2026-07-27 06:43:05,INSERT,2,false,"insert,85034,186,42"
2026-07-27 06:43:05,INSERT,2,false,"insert,85035,146,48"
2026-07-27 06:43:05,INSERT,2,false,"insert,85036,246,11"
2026-07-27 06:43:05,INSERT,2,false,"insert,85037,31,1.8"
2026-07-27 06:43:05,INSERT,2,false,"insert,85038,72,63"
2026-07-27 06:43:05,INSERT,1,false,"insert,85039,6,55"
2026-07-27 06:43:05,INSERT,3,false,"insert,85040,200,20"
2026-07-27 06:43:05,INSERT,2,false,"insert,85041,282,62"
2026-07-27 06:43:05,INSERT,2,false,"insert,85042,25,62"
2026-07-27 06:43:05,INSERT,2,false,"insert,85043,2,42"
2026-07-27 06:43:05,INSERT,2,false,"insert,85044,39,65"
2026-07-27 06:43:05,INSERT,2,false,"insert,85045,32,29"
2026-07-27 06:43:05,INSERT,3,false,"insert,85046,40,20"
2026-07-27 06:43:05,INSERT,2,false,"insert,85047,59,33"
2026-07-27 06:43:05,INSERT,2,false,"insert,85048,202,30"
2026-07-27 06:43:05,INSERT,2,false,"insert,85049,163,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85050,187,"
2026-07-27 06:43:05,INSERT,2,false,"insert,85051,254,50"
2026-07-27 06:43:05,INSERT,3,false,"insert,85052,143,16"
2026-07-27 06:43:05,INSERT,2,false,"insert,85053,260,3"
2026-07-27 06:43:05,INSERT,2,false,"insert,85054,41,22"
2026-07-27 06:43:05,INSERT,1,false,"insert,85055,61,7"
2026-07-27 06:43:05,INSERT,3,false,"insert,85056,244,50"
2026-07-27 06:43:05,INSERT,2,false,"insert,85057,60,17"
2026-07-27 06:43:05,INSERT,2,false,"insert,85058,65,40"
2026-07-27 06:43:05,INSERT,2,false,"insert,85059,173,21"
2026-07-27 06:43:05,INSERT,2,false,"insert,85060,137,9"
2026-07-27 06:43:05,INSERT,3,false,"insert,85061,69,27"
2026-07-27 06:43:05,INSERT,2,false,"insert,85062,106,52"
2026-07-27 06:43:05,INSERT,2,false,"insert,85063,66,50"
2026-07-27 06:43:05,INSERT,2,false,"insert,85064,101,25"
2026-07-27 06:43:05,INSERT,2,false,"insert,85065,283,10"
2026-07-27 06:43:05,INSERT,1,false,"insert,85066,89,30"
2026-07-27 06:43:05,INSERT,3,false,"insert,85067,124,32"
2026-07-27 06:43:05,INSERT,2,false,"insert,85068,17,38"
2026-07-27 06:43:05,INSERT,2,false,"insert,85069,33,30"
2026-07-27 06:43:05,INSERT,3,false,"insert,85070,198,50"
2026-07-27 06:43:05,INSERT,2,false,"insert,85071,170,26"
2026-07-27 06:43:05,INSERT,2,false,"insert,85072,274,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85073,20,3"
2026-07-27 06:43:05,INSERT,2,false,"insert,85074,210,50"
2026-07-27 06:43:05,INSERT,2,false,"insert,85075,151,60"
2026-07-27 06:43:05,INSERT,3,false,"insert,85076,133,40"
2026-07-27 06:43:05,INSERT,2,false,"insert,85077,261,34"
2026-07-27 06:43:05,INSERT,2,false,"insert,85078,97,4"
2026-07-27 06:43:05,INSERT,3,false,"insert,85079,161,42"
2026-07-27 06:43:05,INSERT,1,false,"insert,85080,36,"
2026-07-27 06:43:05,INSERT,2,false,"insert,85081,185,54"
2026-07-27 06:43:05,INSERT,2,false,"insert,85082,257,18"
2026-07-27 06:43:05,INSERT,2,false,"insert,85083,212,45"
2026-07-27 06:43:05,INSERT,2,false,"insert,85084,245,30"
2026-07-27 06:43:05,INSERT,3,false,"insert,85085,67,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85086,228,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85087,34,16"
2026-07-27 06:43:05,INSERT,3,false,"insert,85088,181,26"
2026-07-27 06:43:05,INSERT,2,false,"insert,85089,238,23"
2026-07-27 06:43:05,INSERT,2,false,"insert,85090,79,45"
2026-07-27 06:43:05,INSERT,2,false,"insert,85091,30,45"
2026-07-27 06:43:05,INSERT,3,false,"insert,85092,42,45"
2026-07-27 06:43:05,INSERT,2,false,"insert,85093,13,38"
2026-07-27 06:43:05,INSERT,2,false,"insert,85094,80,45"
2026-07-27 06:43:05,INSERT,2,false,"insert,85095,107,35"
2026-07-27 06:43:05,INSERT,2,false,"insert,85096,266,30"
2026-07-27 06:43:05,INSERT,2,false,"insert,85097,142,60"
2026-07-27 06:43:05,INSERT,2,false,"insert,85098,233,5"
2026-07-27 06:43:05,INSERT,3,false,"insert,85099,203,18"
